@relation kaiwen_zhong-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute 100 numeric
@attribute 101 numeric
@attribute 102 numeric
@attribute 103 numeric
@attribute 104 numeric
@attribute 105 numeric
@attribute 106 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 110 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 118 numeric
@attribute 119 numeric
@attribute 120 numeric
@attribute 121 numeric
@attribute 122 numeric
@attribute 123 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 129 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 132 numeric
@attribute 133 numeric
@attribute 134 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 137 numeric
@attribute 138 numeric
@attribute 139 numeric
@attribute 140 numeric
@attribute 141 numeric
@attribute 142 numeric
@attribute 143 numeric
@attribute 144 numeric
@attribute 145 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 149 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 156 numeric
@attribute 157 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 {1,2,3,4,5,}

@data
0.079381,0.019814,0.023883,0.056175,0.066043,0.023431,0.018555,0.046053,0.036543,0.0044955,0.0037594,0.0063307,0.02995,0.0055912,0.002508,0.0064781,0.019275,0.0082416,0.0084371,0.01541,0.017913,0.0093964,0.0079722,0.01342,0.0054113,0.004109,0.0093844,0.02415,0.0050932,0.006189,0.0067143,0.020977,0.018152,0.0029675,0.0023017,0.010284,0.013087,0.0022539,0.00136,0.0051775,0.017692,0.00082739,0.00034315,0.0018976,0.010952,0.00089501,0.00024077,0.0019894,0.014701,0.00091168,0.00025377,0.0016662,0.010461,0.0009986,0.0003517,0.00341,0.0072527,0.0013808,0.00047642,0.0040758,0.0061693,0.0013601,0.00073594,0.0040581,0.010414,0.0042122,0.0035198,0.0078996,0.0093511,0.0055786,0.0045583,0.0076712,0.0036497,0.00057658,0.00027261,0.0011101,0.0068754,0.0011097,9.7152e-05,0.00033576,0.00050025,0.0021798,0.0028899,0.0016568,0.0016613,0.0025878,0.0018184,0.00074294,0.00066499,0.00076547,0.0014669,0.00051287,0.00097753,0.00079427,0.00075144,0.00080657,0.0009433,0.0018832,0.002974,0.0029217,0.0014152,0.0016634,0.0019266,0.00088453,0.00011444,0.0004299,0.0011493,5.8712e-05,1.7549e-05,5.2375e-05,8.7852e-05,0.00011654,0.0012646,0.0030043,0.0039323,0.00043799,0.0011439,0.0043005,0.0029753,0.0010941,0.00029852,0.0010319,0.00042479,0.00036157,0.00029712,0.0004508,0.00042319,0.00037285,0.0038886,0.0013894,0.0012661,0.00032478,0.00043219,0.0011397,0.00050641,0.0006331,0.00093208,0.00018007,0.0016086,0.01657,0.00075615,0.00032526,0.00176,0.012848,0.0031002,0.00049479,0.0026942,0.0070836,0.0031756,0.0015109,0.0018911,0.0069183,0.007925,0.00018774,0.00030225,0.004503,0.0043679,0.00021216,0.00023531,0.0017704,0.0060396,0.00035851,0.00030863,0.0050943,0.0079898,0.00045119,0.00019514,0.0024012,4
0.078266,0.014827,0.02206,0.059692,0.081756,0.016099,0.015693,0.044939,0.039815,0.0038967,0.0032752,0.0079849,0.04569,0.0052029,0.0020492,0.0059925,0.0099162,0.0040504,0.0064228,0.0094822,0.011294,0.0035175,0.0033834,0.0064502,0.01019,0.0035578,0.0090187,0.023005,0.011754,0.005075,0.0078275,0.020875,0.018345,0.0033226,0.0033429,0.01922,0.013018,0.0023036,0.0024326,0.011622,0.023797,0.0012656,0.00037943,0.0030404,0.023164,0.0010963,0.00022761,0.0032221,0.011443,0.00086696,0.00021109,0.0019208,0.014307,0.00098993,0.00020396,0.0013876,0.003365,0.00045898,0.00029155,0.0026511,0.0053859,0.00032804,9.1418e-05,0.0010266,0.00501,0.00057664,0.0011244,0.0037978,0.0035246,0.0007386,0.00053765,0.0039082,0.0039624,0.00088978,0.0012178,0.0015323,0.0064331,0.00095788,0.00020446,0.0004667,0.00061246,0.0008743,0.0014669,0.0014913,0.0017863,0.0021588,0.0014132,0.00091615,0.00056173,0.00080671,0.0017561,0.00061973,0.0011141,0.00069702,0.00080234,0.00080614,0.00097951,0.002208,0.0032508,0.0024136,0.0012696,0.0017538,0.001952,0.00070923,0.00053445,0.0016763,0.0024591,0.00024894,0.00021101,0.00076856,0.00070084,0.00025652,0.0008062,0.0010879,0.0018656,0.00051175,0.00097626,0.0024532,0.0023946,0.0011912,0.00039254,0.00096953,0.00033499,0.00035351,0.00030641,0.00038193,0.00031734,0.00035799,0.003229,0.0013415,0.0011371,0.0003267,0.00044739,0.0012533,0.0007093,0.00085112,0.0014137,0.00024317,0.0028413,0.015157,0.0015714,0.00035205,0.0022293,0.011364,0.0074359,0.0005505,0.0018527,0.0070877,0.0089957,0.0015012,0.0025028,0.0080632,0.010222,0.00050977,0.00077688,0.012155,0.0066051,0.00040863,0.00078212,0.0073195,0.0045013,0.00050178,0.0010939,0.0063844,0.0056591,0.00025971,0.00062388,0.0030931,4
0.080808,0.013119,0.018236,0.062468,0.082049,0.014216,0.013449,0.048988,0.038094,0.0022937,0.0029258,0.007557,0.040541,0.0037705,0.001615,0.005647,0.0092048,0.0026574,0.0054902,0.0097106,0.012291,0.0025509,0.0027373,0.0083163,0.011685,0.0044963,0.0072342,0.027497,0.014112,0.0053714,0.0068926,0.023826,0.021824,0.0036714,0.0025861,0.017704,0.015106,0.0025235,0.0022042,0.011198,0.02266,0.00077144,0.00036899,0.0024158,0.019961,0.00093782,0.00019882,0.0027868,0.010672,0.00057728,0.0001721,0.0022939,0.01294,0.00068359,0.00018177,0.0015351,0.0039259,0.00036627,0.00021145,0.0030091,0.0054869,0.00033921,0.00010964,0.0026141,0.0041445,0.00054607,0.00079403,0.0042354,0.0048989,0.00071334,0.0005772,0.0042685,0.0040442,0.00041041,0.0009677,0.0012525,0.0061749,0.00051277,0.00013249,0.00040045,0.00071779,0.00053453,0.001417,0.0015948,0.0014657,0.0016363,0.0011019,0.00092467,0.0005682,0.00065338,0.0014502,0.00057245,0.00082008,0.00056541,0.00078552,0.00067331,0.0005662,0.0010916,0.0030345,0.0018937,0.0010848,0.00093292,0.0012649,0.0007604,0.001087,0.0020589,0.0014436,0.00017617,0.00085214,0.0015546,0.00064616,0.00026186,0.00097834,0.0014339,0.0012978,0.00051222,0.0011418,0.0019176,0.0018858,0.00080083,0.00037704,0.00089578,0.00046586,0.00029808,0.00032655,0.0003985,0.00037331,0.00044274,0.0025183,0.001767,0.00088349,0.00053453,0.00083574,0.00096471,0.0006162,0.0010006,0.0016007,0.00029646,0.0029326,0.01869,0.0016248,0.00033492,0.0020848,0.013668,0.0080188,0.00070701,0.0015602,0.0081184,0.010493,0.0015642,0.0022759,0.0090953,0.011164,0.00031106,0.00059391,0.010423,0.0061536,0.00062392,0.00056576,0.0056474,0.0077641,0.00069755,0.00064282,0.0064485,0.0077898,0.00053642,0.00064894,0.0041076,1
0.088389,0.02157,0.025839,0.040644,0.085599,0.02339,0.015363,0.032539,0.045514,0.0048518,0.0035223,0.011591,0.054126,0.0057069,0.0023182,0.0079005,0.009267,0.0040115,0.009204,0.01019,0.011725,0.0046622,0.0041879,0.0063323,0.010432,0.0076234,0.009443,0.0067524,0.0059601,0.0092044,0.0063639,0.010591,0.023176,0.005083,0.0036697,0.012111,0.013788,0.0038166,0.0024929,0.007716,0.02513,0.0010421,0.00043029,0.0039866,0.02646,0.0010807,0.00032131,0.003952,0.014927,0.0011377,0.00020652,0.0023668,0.018901,0.00096605,0.00025004,0.0019618,0.0053356,0.0006243,0.00047089,0.002559,0.0076637,0.00070432,7.6613e-05,0.00077164,0.0016223,9.4946e-05,0.0017668,0.003989,0.0013604,0.0002276,0.00048014,0.0031327,0.0048192,0.0011554,0.0018511,0.0032501,0.0059573,0.0017519,0.00066358,0.0012815,0.00063676,0.0015166,0.0010344,0.0019874,0.0028065,0.0019082,0.0010832,0.00070509,0.0006907,0.00086659,0.0022809,0.00069194,0.0013774,0.001024,0.00090465,0.00094883,0.0016184,0.0024257,0.0046854,0.0029501,0.0013231,0.0027063,0.0027265,0.0014791,0.0013703,0.0045765,0.0023951,0.00047877,0.0011126,0.0040111,0.0011891,0.00070435,0.00094783,0.0016996,0.0021408,0.00031387,0.00074794,0.0019271,0.0014769,0.00075769,0.0004557,0.0013705,0.00037941,0.00040599,0.00054275,0.00062001,0.00051765,0.00056836,0.0038289,0.0022393,0.0018271,0.00074824,0.00086996,0.0021893,0.00088455,0.001107,0.0012721,0.00099732,0.0033254,0.0028088,0.00055389,0.0020708,0.0025052,0.0055486,0.0068418,0.00035002,0.0015817,0.003151,0.0035457,0.0011953,0.0011927,0.00358,0.011458,0.00051422,0.00055439,0.0047171,0.0045478,0.00055138,0.0006198,0.0029018,0.0074339,0.00095899,0.00090876,0.0062399,0.0078277,0.00045591,0.00047087,0.0031389,2
0.090353,0.013251,0.015402,0.056119,0.082722,0.013392,0.012481,0.049612,0.04122,0.0027366,0.0018127,0.0061034,0.037164,0.0036563,0.00088083,0.0068811,0.019644,0.0040968,0.0035855,0.0094783,0.020041,0.0033869,0.0027607,0.011329,0.0092973,0.0033861,0.0065966,0.025762,0.011139,0.0040257,0.0063731,0.021506,0.020192,0.0030318,0.0034074,0.014775,0.014378,0.0023234,0.0024666,0.0098962,0.017497,0.00077961,0.00011163,0.0011,0.013735,0.00083165,9.7147e-05,0.0016162,0.014264,0.00064732,0.00023086,0.0029907,0.012529,0.00055572,0.00014376,0.004178,0.0088021,0.00077588,0.00048574,0.0037695,0.0084856,0.00048481,0.00053261,0.0057093,0.0096062,0.0013369,0.00054373,0.0030324,0.010236,0.001561,0.00056968,0.0035247,0.0065201,0.00079793,0.00053745,0.00079513,0.0081634,0.00087485,9.1854e-05,0.00034791,0.0029396,0.00051177,0.00093278,0.0012175,0.0027359,0.0013941,0.00054807,0.00073903,0.00054963,0.00064737,0.00095355,0.00038362,0.00051619,0.00032291,0.00030011,0.00027916,0.00068609,0.0013366,0.0016025,0.0022928,0.00080371,0.0010181,0.0013583,0.0018156,0.00074989,0.0012769,0.0014568,0.00027418,0.00044905,0.00081755,0.00060047,0.00034371,0.00080599,0.00097311,0.0012906,0.00079665,0.00090272,0.0017288,0.0021187,0.00055603,0.0002053,0.00072538,0.0005085,0.00036706,5.7967e-05,0.00021212,0.0003132,0.00056918,0.0057397,0.0014492,0.0012345,0.00087191,0.0019483,0.0013266,0.00096754,0.0005218,0.001017,0.00016657,0.0017331,0.016258,0.0012371,0.00023125,0.0012609,0.011851,0.0067244,0.00096954,0.0021162,0.0084332,0.0085504,0.001248,0.002393,0.008755,0.0096874,0.00046165,0.00056953,0.0083097,0.0063225,0.00033257,0.00050595,0.005654,0.0045593,0.00039553,0.0010949,0.0052262,0.0060495,0.00045214,0.00067992,0.0031512,3
0.083124,0.01484,0.015921,0.063588,0.081801,0.015062,0.010855,0.048142,0.04367,0.0043923,0.0026967,0.0084384,0.042776,0.0052538,0.0015981,0.0067729,0.0098935,0.0033652,0.0047765,0.0079817,0.010892,0.0036811,0.0024467,0.0057244,0.0094372,0.0033009,0.0059266,0.029374,0.011673,0.0038733,0.0050604,0.024012,0.020124,0.0037812,0.002521,0.017793,0.01646,0.0022537,0.0017502,0.011633,0.02741,0.0014748,0.00036508,0.0028504,0.021665,0.0013592,0.00027875,0.0036729,0.012172,0.0011606,0.00025997,0.00244,0.013361,0.0013813,0.00023322,0.0020965,0.0065555,0.0011961,0.00051063,0.002671,0.0067143,0.0011619,0.00030003,0.002115,0.0019323,7.9358e-05,0.00053409,0.0031057,0.0020188,0.00037846,0.00048968,0.0025265,0.0033554,0.00041389,0.00019811,0.001554,0.0061271,0.00080208,4.4699e-05,0.00031345,0.00073189,0.001343,0.0018736,0.001594,0.0016228,0.0017112,0.0010414,0.00069008,0.00044568,0.00074026,0.0014861,0.00051632,0.0010819,0.00069063,0.00057668,0.00056536,0.00096008,0.0013495,0.0022457,0.0016887,0.0010772,0.0014501,0.0010803,0.00051758,0.00013312,0.00058897,0.00072162,5.5485e-05,1.4924e-05,4.408e-05,0.000108,5.9485e-05,0.0012362,0.0021217,0.0020212,0.00045407,0.0012498,0.0025559,0.0015632,0.00083518,0.00029839,0.0009662,0.00060027,0.00023009,0.00019234,0.00035099,0.00029453,0.00039155,0.0022484,0.001302,0.00085467,0.00039253,0.00032298,0.0009118,0.00050896,0.00062681,0.0012479,0.00014394,0.0014234,0.019172,0.0011269,0.00017167,0.0013483,0.013122,0.0068199,0.00044629,0.0017605,0.0096931,0.0092813,0.0011016,0.0020409,0.0099947,0.0094729,0.00090962,0.00051458,0.0095758,0.0062408,0.00045533,0.00047089,0.0052323,0.0081043,0.00060334,0.0005515,0.0075946,0.0097041,0.00053556,0.00047582,0.0053823,2
0.09327,0.01141,0.0136,0.05841,0.088494,0.012265,0.0114,0.044485,0.047907,0.0027334,0.0022204,0.0082973,0.046435,0.0036242,0.0012534,0.0076451,0.015887,0.0029152,0.0032244,0.011595,0.018241,0.0026613,0.0026983,0.0093659,0.0081069,0.0031257,0.0057558,0.022814,0.0089226,0.003782,0.0056752,0.018642,0.021369,0.002636,0.0023993,0.015703,0.014894,0.0021974,0.0017733,0.0088317,0.024931,0.00096433,0.0002732,0.0024465,0.020449,0.0010147,0.00026006,0.0029896,0.01632,0.00096083,0.00030757,0.0029507,0.016926,0.00091926,0.00026406,0.003401,0.010788,0.0015239,0.00063808,0.0044761,0.01355,0.001532,0.00042906,0.004249,0.0037862,0.00017119,0.00034092,0.0037263,0.0030161,0.00029095,0.00049143,0.0033536,0.0053014,0.00035399,0.00077369,0.0015006,0.0068143,0.00052751,6.9245e-05,0.00051299,0.0013543,0.00045423,0.0008659,0.0013994,0.0022455,0.0011627,0.00066007,0.00074147,0.00044379,0.00021038,0.00095165,0.0008756,0.00095716,0.00033023,0.00033392,0.00062239,0.00086851,0.0010097,0.0012937,0.0025174,0.00071831,0.00050809,0.0014438,0.0011409,0.0012076,0.001566,0.0014203,0.00023977,0.00090897,0.001595,0.00063024,0.00040084,0.00071359,0.0010798,0.0011315,0.00061503,0.0006265,0.00096591,0.0015472,0.00050844,0.00065613,0.00082536,0.0001275,0.0003292,0.0004403,0.00026358,0.00015649,0.00051347,0.0027808,0.00099864,0.001251,0.0013221,0.0011923,0.00099622,0.00074137,0.00090408,0.00089644,0.00021266,0.0024417,0.015667,0.00093645,0.00048751,0.002016,0.010719,0.0052892,0.00026723,0.00076227,0.0062922,0.0064507,0.0007336,0.0014818,0.0070137,0.008249,0.00028058,0.00045051,0.0072978,0.0050927,0.00044671,0.00032435,0.0035535,0.0096834,0.00053142,0.00057031,0.0067539,0.0081691,0.00049086,0.00055106,0.0038607,3
0.087922,0.01611,0.020074,0.05496,0.083821,0.016897,0.015299,0.038249,0.053517,0.0038655,0.003438,0.0085655,0.048168,0.0055531,0.0018869,0.0074729,0.011041,0.0039417,0.0053557,0.010603,0.014654,0.0031689,0.0025612,0.0078508,0.006326,0.0044101,0.0078381,0.019811,0.0081742,0.0055669,0.0079537,0.014792,0.017039,0.003893,0.0034421,0.01598,0.012825,0.0026085,0.0028976,0.008133,0.028596,0.0014207,0.00034289,0.0027667,0.021417,0.0013893,0.00029738,0.0032533,0.019024,0.0011502,0.00032703,0.0023769,0.017369,0.0013309,0.00031223,0.0029101,0.0078101,0.0015793,0.0003215,0.0034598,0.010836,0.0013522,0.00016245,0.0028331,0.0019252,0.00019155,0.00080862,0.0044066,0.0015222,0.00018551,0.00038274,0.0032664,0.0052457,0.00067178,0.001109,0.0016625,0.007535,0.00071423,0.00010722,0.00044989,0.00065092,0.00062273,0.0016591,0.0017594,0.0018475,0.0021186,0.0011701,0.00085959,0.0005833,0.00073643,0.0013965,0.00066989,0.00087171,0.00059346,0.00064789,0.00077457,0.00072244,0.0014344,0.002829,0.0020672,0.0014242,0.0010377,0.0013681,0.00097668,0.0010545,0.0021881,0.0019314,0.00019463,0.00063918,0.0015472,0.00089656,0.00019692,0.0009324,0.0015197,0.0016267,0.00045562,0.0010927,0.0023214,0.0021657,0.00083137,0.00050599,0.00092874,0.00055776,0.00036224,0.00036175,0.00037134,0.00029967,0.000446,0.0025956,0.0015231,0.0010785,0.00053417,0.00084814,0.001121,0.00081973,0.0011113,0.00067925,0.00027422,0.002529,0.011549,0.00086093,0.00033415,0.0021025,0.0071341,0.0036599,0.00042808,0.001751,0.0076124,0.0055813,0.0013642,0.0027889,0.00663,0.008098,0.00082166,0.00081207,0.0078006,0.0049514,0.00054441,0.00085389,0.0033613,0.0058391,0.00061952,0.00099372,0.0072826,0.0066634,0.00057169,0.00092435,0.0032144,1
0.098613,0.01408,0.017001,0.048632,0.091406,0.01515,0.012447,0.036005,0.056102,0.0025723,0.0024373,0.0065996,0.051747,0.0037539,0.0015691,0.0053108,0.011381,0.0037717,0.0060084,0.0080343,0.014522,0.0028289,0.0038079,0.0046724,0.0067122,0.0031186,0.0050622,0.019304,0.0084844,0.004315,0.0047181,0.017506,0.024418,0.0046177,0.0034933,0.014693,0.016652,0.0042526,0.0023519,0.0085152,0.030547,0.00073335,0.00019269,0.0022992,0.023078,0.00074387,0.00018742,0.0023317,0.018543,0.00095485,0.00020022,0.0015979,0.018747,0.0010157,0.00026063,0.0018628,0.0088833,0.0017901,0.00040148,0.0016986,0.011365,0.001181,0.00014747,0.0012105,0.0012047,0.00010266,0.00085435,0.0030817,0.0014743,9.5698e-05,0.00018076,0.0019752,0.006071,0.00045004,0.0007127,0.0013037,0.0080057,0.0004244,2.6284e-05,0.00039649,0.00094052,0.00043406,0.0013317,0.0013987,0.001916,0.0015699,0.0010947,0.00071979,0.00074915,0.0010287,0.0017869,0.00079802,0.00081341,0.0005653,0.00077848,0.0005173,0.00054372,0.00085027,0.0029656,0.002456,0.00086941,0.00098688,0.0027011,0.00096939,0.00098585,0.0012879,0.00075825,0.00016224,0.00061795,0.00078944,0.00016879,0.00013404,0.00086547,0.0012777,0.00086054,0.00040885,0.00098767,0.001929,0.001602,0.00054825,0.0005979,0.0020879,0.0013499,0.0004946,0.00028971,0.00065432,0.00066161,0.0008042,0.0035698,0.0014018,0.0011441,0.00038145,0.0013607,0.0026214,0.00073559,0.00056473,0.00097709,0.00023682,0.0020749,0.014149,0.0011656,0.00027764,0.0012281,0.010528,0.0038838,0.00031617,0.0013685,0.0045841,0.0057132,0.0013189,0.0017192,0.0062962,0.010491,0.0002541,0.00042016,0.0075934,0.0061489,0.00044145,0.00039448,0.0039882,0.0097592,0.00087397,0.00057915,0.006224,0.008853,0.00053543,0.00056018,0.0031581,5
0.089537,0.017793,0.017802,0.049916,0.092182,0.017443,0.011761,0.036899,0.049651,0.0036583,0.0027464,0.0076904,0.051977,0.0046401,0.0016391,0.0058479,0.010319,0.0042636,0.0051812,0.0064981,0.014691,0.0035555,0.0022086,0.0035543,0.0078709,0.0059082,0.0068805,0.020098,0.0092245,0.0065369,0.0057796,0.017864,0.021696,0.0039625,0.0029939,0.01563,0.01629,0.0027109,0.0021338,0.0096333,0.026231,0.00096518,0.00026933,0.0026432,0.023105,0.00095197,0.00027644,0.002832,0.016227,0.001003,0.00023878,0.0018054,0.018557,0.0010123,0.00024079,0.0016457,0.0085275,0.0019133,0.00044298,0.0015807,0.011887,0.0013544,0.00020034,0.00061719,0.00074065,6.0628e-05,0.00079278,0.0030319,0.00077712,9.195e-05,0.00011203,0.0018534,0.0057602,0.0002519,0.0002334,0.001667,0.0077379,0.00051605,5.3947e-05,0.00061946,0.0014327,0.0014382,0.0020049,0.0015748,0.0025776,0.0021598,0.0010679,0.00075066,0.00046009,0.00057021,0.0014968,0.0005393,0.0010976,0.0008148,0.00072075,0.00059816,0.00059047,0.0017195,0.0024486,0.0013463,0.00092955,0.0012943,0.0011755,0.00048549,0.00043184,0.0019505,0.0010874,0.0001137,0.00029359,0.00090037,0.00028232,5.951e-05,0.0013692,0.0031143,0.0017053,0.00041307,0.0016312,0.0036323,0.0017361,0.00084645,0.00032057,0.0010271,0.00051486,0.00031309,0.00032456,0.00039465,0.00034567,0.00033177,0.002411,0.0015087,0.0012673,0.00020877,0.00042311,0.0012689,0.00075363,0.00065301,0.00099866,0.00032418,0.0024564,0.014453,0.0010108,0.00029708,0.001715,0.010804,0.0050712,0.00051926,0.0016315,0.0051178,0.0062889,0.0017071,0.0020462,0.0061539,0.010598,0.00067195,0.00057426,0.0090772,0.006416,0.00053194,0.00047165,0.0052024,0.0083662,0.00075471,0.00063754,0.0060306,0.0091259,0.00051537,0.0005629,0.0034462,2
0.08258,0.013762,0.018041,0.062391,0.079385,0.014602,0.01344,0.049132,0.04073,0.0027182,0.0024208,0.0073015,0.037066,0.003696,0.0013807,0.006964,0.011108,0.0032825,0.0046144,0.0085526,0.014212,0.0031706,0.002468,0.0068357,0.0092912,0.0040785,0.0079943,0.026761,0.0117,0.0051308,0.0066001,0.022844,0.021452,0.0036833,0.0030112,0.019776,0.016407,0.0026047,0.0029911,0.012488,0.019724,0.00071865,0.00026059,0.0020005,0.01489,0.00072224,0.00026118,0.0025766,0.014141,0.00090338,0.00037034,0.0025044,0.011766,0.00094988,0.00020207,0.0029542,0.0086191,0.0016547,0.00042559,0.0031014,0.010596,0.0013528,0.00032041,0.0032971,0.0019106,0.00022577,0.00063849,0.003407,0.0019367,0.00044336,0.00034801,0.0025448,0.0046439,0.00040176,0.0005946,0.001322,0.0068136,0.00049047,6.2555e-05,0.00068146,0.0022203,0.00069438,0.0011953,0.0014746,0.0035963,0.0015334,0.00085491,0.00075173,0.00028868,0.00054642,0.0015477,0.00053144,0.00071769,0.00040396,0.00057643,0.00046025,0.00028938,0.00085565,0.0020026,0.0015128,0.00096116,0.0009705,0.0012232,0.0005335,0.00047293,0.0017615,0.0021661,0.00025027,0.00019702,0.0007206,0.0005988,0.00010059,0.00077832,0.0013438,0.0017469,0.00033486,0.00095667,0.0028188,0.0018563,0.00075748,0.00030575,0.0010344,0.00050465,0.00025176,0.00020437,0.00032755,0.0003603,0.0003032,0.0030404,0.0014423,0.00059435,0.00018097,0.00037885,0.0010472,0.00059111,0.00068011,0.00092966,0.00017607,0.0020002,0.016374,0.0011139,0.00020659,0.0014345,0.0116,0.0071103,0.00079703,0.0020811,0.0098018,0.0094326,0.0013849,0.0027105,0.010386,0.010568,0.00052881,0.0010032,0.010968,0.0060983,0.0005269,0.0010489,0.0060121,0.0075376,0.00067771,0.00090897,0.008375,0.0097254,0.00070305,0.00099084,0.0054929,4
0.089396,0.011021,0.01395,0.060065,0.086839,0.012691,0.011393,0.047979,0.048108,0.0023388,0.0019155,0.0068499,0.046279,0.0034533,0.0011334,0.0056612,0.01186,0.0030757,0.0031298,0.0074389,0.014773,0.0022946,0.0024056,0.0065275,0.0096268,0.0034005,0.0062402,0.028545,0.011697,0.0045783,0.0058875,0.024637,0.019801,0.0022055,0.0026642,0.017231,0.014089,0.0023645,0.0019669,0.011153,0.023723,0.00067055,0.00017309,0.0019518,0.019861,0.0008394,0.00016143,0.002172,0.016135,0.00084713,0.00018556,0.0019548,0.015604,0.00076257,0.00019336,0.002137,0.0091034,0.0015736,0.00040912,0.0018793,0.011455,0.0011826,0.0002311,0.0022547,0.0014137,0.00014068,0.00031883,0.0028985,0.0015857,0.0001457,0.00021363,0.0023497,0.0063313,0.00043948,0.00065347,0.0012162,0.008211,0.00053184,5.5371e-05,0.00053371,0.0019182,0.00038166,0.0009034,0.0017272,0.0026043,0.0013195,0.00072321,0.00081849,0.0005859,0.00037177,0.0011247,0.00068082,0.00089312,0.00038567,0.00038873,0.00068535,0.00075733,0.00098966,0.0012771,0.0019803,0.00083904,0.00058057,0.0015721,0.0012378,0.0013436,0.0017795,0.0017035,0.00030638,0.00085044,0.0015239,0.00076724,0.00031267,0.00090271,0.00090366,0.0011911,0.00066852,0.00099324,0.0015737,0.0015866,0.00068563,0.00042801,0.00069796,0.00017028,0.00026799,0.00038281,0.00028621,0.00018574,0.00040274,0.0027537,0.00077593,0.0010525,0.00098686,0.00089949,0.0010122,0.00042567,0.00080666,0.0010178,0.00023966,0.0020873,0.016792,0.0012968,0.0002911,0.0015825,0.012929,0.0063627,0.00047773,0.0012583,0.010778,0.0085568,0.0011896,0.0019511,0.01071,0.0093383,0.00034581,0.00083107,0.0088253,0.0059988,0.00051941,0.0006754,0.0053447,0.0072807,0.00038582,0.00061044,0.007151,0.0068084,0.00054664,0.00068012,0.0045991,3
