@relation train5-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 {1,2,3,4,5,}

@data
0.065038,0.047007,0.058268,0.065639,0.071611,0.053923,0.059472,0.079042,0.018663,0.013639,0.015573,0.015468,0.017286,0.015446,0.019321,0.025709,0.017762,0.01224,0.01377,0.012173,0.012906,0.010641,0.013156,0.020184,0.014768,0.0095514,0.013361,0.018443,0.019215,0.017176,0.016318,0.019983,0.013846,0.011577,0.015564,0.019555,0.022203,0.01066,0.010677,0.013166,1
0.065502,0.046968,0.055623,0.062155,0.074064,0.057081,0.059033,0.079574,0.019551,0.013738,0.014958,0.015396,0.018158,0.016472,0.018909,0.027498,0.01762,0.012091,0.013291,0.011189,0.013208,0.011686,0.012954,0.019704,0.015718,0.010602,0.012534,0.017114,0.020723,0.018652,0.017513,0.020737,0.012612,0.010538,0.014839,0.018456,0.021974,0.010271,0.0096578,0.011635,1
0.060228,0.046252,0.059084,0.065355,0.07283,0.054543,0.061176,0.080533,0.016324,0.013235,0.015916,0.015651,0.017863,0.015459,0.02041,0.026416,0.014225,0.01123,0.0127,0.010088,0.011946,0.0099339,0.012087,0.018289,0.015442,0.010096,0.014197,0.019949,0.019325,0.017547,0.017946,0.021721,0.014236,0.011691,0.016271,0.019666,0.023697,0.011603,0.010733,0.014107,1
0.060799,0.043927,0.057943,0.066608,0.070276,0.059565,0.060605,0.080278,0.015169,0.011343,0.012998,0.01249,0.012344,0.012332,0.01817,0.023319,0.018787,0.011279,0.012346,0.010233,0.013034,0.017771,0.014827,0.024963,0.013334,0.01026,0.012872,0.020717,0.02153,0.016919,0.014394,0.016862,0.013508,0.011045,0.019727,0.023168,0.023368,0.012543,0.013214,0.015134,2
0.062411,0.044698,0.05604,0.065894,0.076297,0.064217,0.055604,0.07484,0.015156,0.010739,0.011086,0.010451,0.010986,0.012489,0.01493,0.019641,0.021045,0.01187,0.011584,0.010459,0.014094,0.020009,0.014656,0.024818,0.013424,0.01033,0.01507,0.02084,0.025617,0.018757,0.013369,0.016127,0.012786,0.011759,0.018301,0.024144,0.0256,0.012962,0.012649,0.014254,2
0.065913,0.043889,0.056871,0.065228,0.072679,0.060098,0.057707,0.077616,0.016812,0.011716,0.012109,0.01155,0.012031,0.011662,0.017234,0.022661,0.020855,0.010129,0.01174,0.010839,0.014252,0.018255,0.013449,0.023095,0.013803,0.01073,0.013921,0.020098,0.022479,0.017322,0.013816,0.016282,0.014443,0.011314,0.019101,0.02274,0.023917,0.012859,0.013207,0.015578,2
0.064173,0.046622,0.060287,0.061565,0.068064,0.062378,0.059299,0.077611,0.016332,0.011803,0.012937,0.011464,0.01206,0.012622,0.016319,0.021074,0.018632,0.010898,0.012149,0.0092997,0.0133,0.018691,0.014381,0.022756,0.014825,0.011619,0.015724,0.019694,0.021905,0.017699,0.015577,0.018485,0.014383,0.012301,0.019476,0.021107,0.020799,0.013366,0.013023,0.015296,2
0.065048,0.044466,0.05729,0.066136,0.071171,0.059821,0.057557,0.078511,0.016912,0.011891,0.012975,0.012539,0.012286,0.011372,0.017432,0.02376,0.019546,0.01011,0.010319,0.010476,0.014857,0.01774,0.012609,0.021827,0.013641,0.010345,0.014209,0.018867,0.021158,0.016622,0.013896,0.015774,0.014949,0.01212,0.019787,0.024254,0.02287,0.014087,0.01362,0.017149,2
0.064506,0.043571,0.057492,0.064903,0.069927,0.061538,0.057975,0.080087,0.017431,0.012395,0.012542,0.012122,0.012275,0.013038,0.017004,0.024247,0.019621,0.009785,0.011843,0.010175,0.014061,0.0188,0.013895,0.023216,0.013231,0.010239,0.014168,0.019554,0.021161,0.016554,0.013255,0.016414,0.014224,0.011152,0.018938,0.023052,0.02243,0.013145,0.013822,0.01621,2
0.065003,0.041655,0.054871,0.0664,0.07269,0.056955,0.058288,0.084138,0.017527,0.011139,0.012008,0.011608,0.011903,0.011874,0.017831,0.025643,0.019828,0.010343,0.010666,0.010762,0.01479,0.019341,0.013198,0.024898,0.013616,0.0092948,0.013299,0.020187,0.022624,0.014144,0.014426,0.017285,0.014032,0.010879,0.018898,0.023843,0.023372,0.011597,0.012833,0.016312,2
0.060511,0.04592,0.057738,0.062862,0.07225,0.062272,0.060034,0.078412,0.015494,0.012905,0.013343,0.012263,0.011898,0.013296,0.018963,0.023419,0.017029,0.0097726,0.010301,0.0073447,0.011971,0.019055,0.013531,0.021757,0.013412,0.011111,0.014705,0.019652,0.023526,0.016205,0.013786,0.017478,0.014577,0.012131,0.019389,0.023603,0.024855,0.013715,0.013754,0.015758,2
0.065052,0.044037,0.057696,0.063752,0.072337,0.059323,0.058614,0.079189,0.016381,0.012624,0.013309,0.01209,0.011836,0.011555,0.018044,0.023665,0.020082,0.010273,0.011256,0.0097973,0.01433,0.018141,0.012923,0.022943,0.014162,0.0099503,0.014057,0.018697,0.022708,0.016483,0.014411,0.017118,0.014427,0.01119,0.019074,0.023167,0.023463,0.013144,0.013236,0.015464,2
0.062161,0.04369,0.057296,0.064143,0.071356,0.061482,0.060938,0.078933,0.015411,0.012119,0.011936,0.010416,0.011136,0.011893,0.019722,0.021879,0.018659,0.0092128,0.011561,0.0089755,0.013018,0.020199,0.013366,0.02262,0.014284,0.010894,0.013902,0.020666,0.02367,0.016993,0.014723,0.018448,0.013808,0.011465,0.019897,0.024085,0.023533,0.012398,0.013126,0.015986,2
0.071468,0.051047,0.054488,0.056717,0.077372,0.055987,0.049434,0.083487,0.026021,0.015834,0.014312,0.015803,0.01632,0.014359,0.0157,0.029863,0.017987,0.010898,0.011534,0.0093306,0.01132,0.0088778,0.010984,0.025011,0.017793,0.015663,0.013942,0.014975,0.025488,0.02376,0.016229,0.019555,0.0096679,0.0086515,0.014699,0.016609,0.024244,0.0089904,0.006522,0.0090577,3
0.069846,0.048725,0.055505,0.063189,0.077088,0.052657,0.049764,0.083225,0.022962,0.013976,0.014763,0.015501,0.013633,0.012124,0.015617,0.029347,0.016769,0.0094564,0.010755,0.0089805,0.012181,0.0083643,0.010441,0.023836,0.019148,0.015421,0.015022,0.020598,0.026767,0.023519,0.016049,0.02008,0.010967,0.0098713,0.014966,0.018109,0.024507,0.0086498,0.0076568,0.009961,3
0.071069,0.051436,0.056085,0.062222,0.071186,0.05288,0.052447,0.082676,0.024197,0.016601,0.014928,0.015465,0.015177,0.013172,0.016881,0.029061,0.016952,0.010786,0.011002,0.0093148,0.011724,0.0086036,0.010427,0.023827,0.018448,0.013622,0.014608,0.018531,0.022502,0.021298,0.017174,0.019692,0.011471,0.010427,0.015546,0.018911,0.021782,0.0098068,0.0079653,0.010096,3
0.069579,0.050678,0.056419,0.06187,0.077837,0.054716,0.049915,0.078985,0.02116,0.013808,0.013634,0.013988,0.01348,0.012259,0.014263,0.026496,0.017145,0.01065,0.01181,0.008949,0.012523,0.0085192,0.010619,0.02186,0.019532,0.016119,0.015346,0.019324,0.027776,0.024373,0.016698,0.020038,0.011742,0.010101,0.015629,0.019609,0.024058,0.0095643,0.0083356,0.01059,3
0.0689,0.049503,0.059167,0.062463,0.073855,0.051827,0.050665,0.08362,0.021248,0.014279,0.01564,0.014491,0.01293,0.011283,0.015744,0.027368,0.01696,0.010553,0.012105,0.0096869,0.012356,0.009016,0.010334,0.024094,0.017892,0.014268,0.014288,0.018812,0.02436,0.021363,0.015681,0.019719,0.012799,0.010403,0.017134,0.019472,0.024208,0.010165,0.0089059,0.012439,3
0.072411,0.052683,0.053026,0.056419,0.083478,0.055335,0.047958,0.07869,0.023838,0.014629,0.013154,0.012352,0.015653,0.013256,0.013626,0.024099,0.017281,0.010179,0.010463,0.0089665,0.012376,0.008958,0.010701,0.023134,0.019743,0.017896,0.014085,0.017045,0.02946,0.023751,0.016034,0.021188,0.011549,0.0099787,0.015324,0.018056,0.025989,0.0093708,0.0075975,0.010268,3
0.074405,0.053821,0.052182,0.059647,0.085033,0.053011,0.04685,0.075051,0.026086,0.015894,0.014113,0.01281,0.015419,0.013512,0.012724,0.021707,0.018382,0.011278,0.010844,0.0095878,0.013759,0.0086969,0.010907,0.022305,0.018861,0.016865,0.013667,0.018203,0.027689,0.022805,0.016477,0.021462,0.011076,0.0097835,0.013559,0.019046,0.028166,0.007997,0.0067422,0.0095768,3
0.072174,0.050702,0.058348,0.062481,0.074754,0.052777,0.049614,0.079149,0.02157,0.014072,0.014105,0.013637,0.013161,0.011153,0.01467,0.024207,0.017665,0.010426,0.011737,0.010028,0.013145,0.0093734,0.010398,0.022999,0.020205,0.015828,0.015377,0.019918,0.025827,0.021994,0.01602,0.020021,0.012733,0.010375,0.017129,0.018898,0.022621,0.010257,0.0085252,0.011922,3
0.069437,0.051204,0.053792,0.056358,0.071741,0.054959,0.056114,0.086395,0.024332,0.015908,0.01523,0.015215,0.0142,0.013492,0.019382,0.03187,0.017289,0.01042,0.0099038,0.0082641,0.012416,0.0083594,0.011476,0.026083,0.018674,0.016459,0.014887,0.017356,0.024812,0.024528,0.018704,0.019972,0.0091426,0.0084175,0.013771,0.015523,0.020314,0.0085791,0.0065514,0.0084693,3
0.069806,0.048923,0.059416,0.063946,0.075613,0.05027,0.048988,0.083038,0.020648,0.013582,0.015024,0.015076,0.012547,0.010252,0.014048,0.026795,0.017353,0.010297,0.012201,0.010924,0.013092,0.0083581,0.010608,0.023949,0.018109,0.014455,0.014956,0.017862,0.025195,0.020596,0.015042,0.019447,0.013695,0.010589,0.017235,0.020084,0.024779,0.011064,0.0092895,0.012847,3
0.0633,0.048887,0.059989,0.060682,0.064142,0.063892,0.062234,0.076875,0.018726,0.014997,0.013992,0.015141,0.015543,0.016196,0.019176,0.023826,0.016134,0.011047,0.012015,0.009563,0.012914,0.020095,0.012975,0.018073,0.014329,0.010412,0.01496,0.017388,0.017157,0.015598,0.016513,0.020464,0.01411,0.01243,0.019022,0.01859,0.018528,0.012003,0.01357,0.014511,4
0.063454,0.045024,0.056446,0.063993,0.06871,0.061596,0.060175,0.080602,0.018651,0.013734,0.012473,0.014201,0.015282,0.014494,0.017105,0.025556,0.015263,0.0099027,0.01101,0.009351,0.013668,0.019099,0.012654,0.01927,0.014267,0.0096142,0.014656,0.019964,0.020121,0.016486,0.016828,0.020912,0.015273,0.011774,0.018307,0.020477,0.019639,0.011516,0.013588,0.014864,4
0.063351,0.045321,0.056956,0.064361,0.069319,0.060066,0.0608,0.079826,0.020115,0.013131,0.013254,0.014022,0.015542,0.013369,0.018606,0.026048,0.013954,0.010303,0.010261,0.0094375,0.013148,0.018868,0.01185,0.018818,0.014344,0.010058,0.01549,0.020247,0.018837,0.015875,0.016631,0.019978,0.014938,0.011829,0.01795,0.020655,0.021791,0.011953,0.013714,0.014982,4
0.057628,0.044556,0.058934,0.06404,0.070068,0.062076,0.063142,0.079555,0.014996,0.012471,0.013238,0.013907,0.014396,0.013166,0.019767,0.025315,0.012569,0.0093899,0.0099022,0.0083138,0.011114,0.018432,0.012335,0.017671,0.015535,0.010321,0.017001,0.020488,0.022001,0.017709,0.017072,0.021628,0.014528,0.012373,0.018793,0.021332,0.022557,0.012769,0.013969,0.014942,4
0.060324,0.047387,0.057055,0.063851,0.070189,0.060968,0.063045,0.077181,0.016298,0.014003,0.013876,0.014556,0.014927,0.013948,0.019605,0.023318,0.015395,0.010763,0.009961,0.008478,0.012947,0.018631,0.01343,0.018187,0.014649,0.010489,0.014218,0.020227,0.020937,0.016368,0.01713,0.020678,0.013982,0.012131,0.019,0.020591,0.021378,0.01202,0.012881,0.014998,4
0.062167,0.047487,0.055359,0.061797,0.068525,0.064356,0.062547,0.077762,0.018868,0.014727,0.014274,0.014786,0.01673,0.015451,0.020702,0.027031,0.015262,0.011075,0.010396,0.0091824,0.012582,0.020167,0.013447,0.018296,0.014739,0.0099689,0.013412,0.018884,0.018285,0.01619,0.016913,0.019142,0.013297,0.011716,0.017277,0.018946,0.020927,0.012549,0.011486,0.013294,4
0.062611,0.043989,0.056539,0.065618,0.068771,0.060139,0.060812,0.08152,0.019756,0.013823,0.013975,0.015467,0.017464,0.014307,0.020921,0.028317,0.016402,0.010575,0.010532,0.0091484,0.011953,0.019937,0.012136,0.019525,0.013819,0.0086856,0.014676,0.021157,0.019803,0.014809,0.015836,0.019757,0.012634,0.010905,0.017357,0.019846,0.019551,0.011086,0.011919,0.013921,4
0.061515,0.045911,0.057552,0.064774,0.069017,0.059909,0.060496,0.080825,0.019354,0.014091,0.014264,0.015227,0.015595,0.013341,0.021157,0.028205,0.016207,0.011414,0.011639,0.0094517,0.013189,0.0201,0.012334,0.020101,0.01373,0.0093543,0.014322,0.020658,0.02039,0.015654,0.014868,0.019077,0.012225,0.011052,0.017328,0.019438,0.019844,0.010815,0.012138,0.013442,4
0.063442,0.051744,0.062878,0.058938,0.060972,0.065342,0.06275,0.073933,0.018772,0.015668,0.015001,0.015478,0.016624,0.016758,0.018727,0.02248,0.015142,0.011785,0.012577,0.0090803,0.010753,0.019764,0.012732,0.017014,0.015313,0.011009,0.015259,0.015659,0.016821,0.01598,0.018085,0.02093,0.014216,0.013283,0.020042,0.01872,0.016774,0.01284,0.013206,0.013509,4
0.06421,0.046618,0.055679,0.064842,0.071306,0.059365,0.058988,0.078993,0.019601,0.013464,0.0129,0.014389,0.016109,0.013417,0.017828,0.025673,0.015871,0.011452,0.010763,0.0094475,0.012981,0.019377,0.012096,0.018313,0.015266,0.009816,0.014671,0.021549,0.019999,0.015153,0.017168,0.021812,0.013473,0.011886,0.017345,0.019456,0.022217,0.011417,0.011897,0.013195,4
0.061609,0.045936,0.061433,0.067351,0.067404,0.058156,0.057331,0.08078,0.015504,0.012306,0.015326,0.013627,0.013472,0.012069,0.017613,0.026283,0.016593,0.010576,0.012157,0.0093059,0.011089,0.014098,0.01306,0.020778,0.015864,0.010589,0.015,0.021419,0.020653,0.018469,0.015912,0.019553,0.013648,0.012465,0.01895,0.022999,0.02219,0.013521,0.010746,0.014167,5
0.063786,0.048861,0.063457,0.06457,0.067045,0.058833,0.057386,0.076062,0.015178,0.012867,0.01543,0.013344,0.012298,0.011844,0.017146,0.023604,0.017529,0.011278,0.013078,0.0092908,0.01121,0.013075,0.013802,0.01955,0.015109,0.011335,0.015181,0.020278,0.019872,0.019866,0.014417,0.019207,0.015969,0.013381,0.019768,0.021657,0.023666,0.014049,0.012021,0.013701,5
0.062369,0.046797,0.060683,0.067975,0.068432,0.055502,0.056894,0.081348,0.016155,0.012862,0.014123,0.014082,0.012269,0.011363,0.017089,0.027296,0.01757,0.011046,0.013071,0.0089447,0.0123,0.012812,0.013579,0.020886,0.014737,0.01114,0.014201,0.022272,0.021161,0.01839,0.015003,0.019032,0.013908,0.011749,0.019289,0.022676,0.022702,0.012937,0.011223,0.014134,5
0.068503,0.048136,0.058876,0.062809,0.071236,0.058593,0.056153,0.075694,0.020589,0.014237,0.014186,0.012791,0.01418,0.012365,0.016845,0.024182,0.018533,0.010857,0.012626,0.009497,0.011873,0.015454,0.013719,0.02007,0.015066,0.011012,0.013845,0.019431,0.021826,0.017636,0.014429,0.018395,0.014314,0.012031,0.018218,0.02109,0.023356,0.013138,0.01116,0.013047,5
0.062868,0.046526,0.060659,0.067807,0.066841,0.056593,0.058332,0.080374,0.016414,0.012681,0.015013,0.013997,0.012603,0.011677,0.018217,0.026059,0.016883,0.010252,0.013018,0.0088916,0.011329,0.014041,0.013222,0.020585,0.015794,0.011157,0.014305,0.022657,0.020937,0.018669,0.015237,0.02045,0.013777,0.012436,0.018323,0.022261,0.021973,0.012206,0.011656,0.01328,5
0.067957,0.046183,0.057683,0.065914,0.07017,0.054891,0.054704,0.0825,0.019215,0.013082,0.014075,0.014368,0.012219,0.012113,0.01706,0.027707,0.018572,0.010262,0.012394,0.01033,0.014548,0.013599,0.013185,0.022236,0.016016,0.011017,0.013466,0.020193,0.020504,0.016578,0.014238,0.01943,0.014153,0.011822,0.017749,0.021024,0.022899,0.0126,0.01022,0.013126,5
0.064737,0.047423,0.06091,0.065431,0.065759,0.059257,0.057488,0.078995,0.016875,0.013431,0.014804,0.013669,0.012373,0.01328,0.017876,0.02708,0.019098,0.011312,0.013168,0.0095216,0.011924,0.015269,0.014031,0.021376,0.015541,0.011164,0.014465,0.020525,0.020475,0.018257,0.014706,0.018495,0.013223,0.011516,0.018473,0.021716,0.020987,0.012452,0.010875,0.012043,5
0.064375,0.047046,0.059271,0.063611,0.065983,0.059343,0.057118,0.083252,0.017406,0.013422,0.014654,0.013235,0.01287,0.012683,0.017463,0.029262,0.019309,0.011665,0.013328,0.0088615,0.011995,0.016401,0.014061,0.020953,0.013876,0.010405,0.0141,0.01983,0.020406,0.017866,0.01465,0.0195,0.013783,0.011553,0.017189,0.021685,0.020712,0.012393,0.010944,0.013537,5
0.064767,0.049576,0.061473,0.064133,0.068568,0.058843,0.056847,0.075792,0.017331,0.014074,0.014528,0.013103,0.012541,0.013185,0.016368,0.022853,0.018437,0.011999,0.013491,0.0091205,0.012374,0.015834,0.01415,0.020068,0.015239,0.011107,0.014506,0.019399,0.020964,0.016808,0.014864,0.018505,0.013761,0.012395,0.018948,0.022512,0.02269,0.013017,0.011465,0.014365,5
0.066049,0.046053,0.0558,0.064064,0.070148,0.061412,0.056248,0.080227,0.018425,0.013338,0.013652,0.014227,0.013366,0.012338,0.017521,0.028582,0.019242,0.010556,0.01203,0.008912,0.012449,0.017392,0.013451,0.019513,0.015403,0.011049,0.012994,0.02062,0.022579,0.018985,0.014614,0.019296,0.012979,0.01111,0.017125,0.020306,0.021753,0.012697,0.010663,0.012836,5
0.06321,0.049119,0.053249,0.063457,0.082438,0.04415,0.049295,0.095083,0.028879,0.01771,0.010624,0.017115,0.012368,0.014139,0.018107,0.0295,0.017348,0.013946,0.011993,0.0076104,0.0082503,0.0079781,0.011468,0.039539,0.0077616,0.0054929,0.016421,0.025189,0.01643,0.0085751,0.010349,0.017251,0.0092208,0.01197,0.014211,0.013543,0.04539,0.013457,0.0093702,0.0087932,2
0.060003,0.026654,0.052422,0.086882,0.073334,0.027184,0.053181,0.12034,0.033932,0.014419,0.0060451,0.010578,0.011247,0.0089518,0.013542,0.037101,0.01611,0.0057233,0.0062742,0.0043741,0.0035327,0.0040142,0.0089974,0.053306,0.0065205,0.0040656,0.032734,0.057656,0.010352,0.0076146,0.026718,0.020104,0.0034407,0.0024462,0.0073692,0.014273,0.048202,0.0066035,0.0039236,0.0098292,2
0.066452,0.043892,0.044687,0.070958,0.087981,0.041054,0.045024,0.099952,0.027195,0.016499,0.010479,0.01713,0.010843,0.012335,0.017394,0.028735,0.01927,0.012581,0.0089772,0.0077481,0.0074615,0.0072428,0.0091842,0.04153,0.0086636,0.0043989,0.015749,0.030764,0.018727,0.0083553,0.011517,0.020181,0.011324,0.010413,0.0094819,0.015317,0.05095,0.013121,0.0069291,0.0095058,2
0.051924,0.04563,0.058781,0.070517,0.10047,0.051237,0.052531,0.068908,0.009236,0.011011,0.0086142,0.0087013,0.010306,0.01096,0.010498,0.0094176,0.016,0.012402,0.0088942,0.0058205,0.0082826,0.0082885,0.0087734,0.029797,0.010071,0.0037345,0.023888,0.037865,0.024169,0.011602,0.019197,0.016126,0.016618,0.018482,0.017385,0.018131,0.057714,0.020387,0.014063,0.013568,2
0.071092,0.048914,0.047682,0.056794,0.074121,0.044046,0.054629,0.10272,0.036,0.01666,0.010434,0.019435,0.012182,0.01533,0.020911,0.030987,0.02162,0.016187,0.014684,0.011099,0.011661,0.012544,0.016707,0.047153,0.0053942,0.0053062,0.012084,0.014523,0.0063794,0.0054075,0.010221,0.015066,0.0080785,0.01076,0.01048,0.011737,0.043899,0.010764,0.0067901,0.0095159,2
0.069933,0.053715,0.051048,0.057422,0.064517,0.0444,0.054528,0.10444,0.02983,0.01504,0.010004,0.021243,0.010468,0.0088016,0.017267,0.031544,0.027744,0.025259,0.027636,0.02228,0.01988,0.024334,0.026836,0.054378,0.006644,0.0065539,0.0069301,0.0088952,0.0063047,0.0051816,0.0059328,0.01183,0.0057146,0.0068619,0.0064783,0.0050033,0.027864,0.0060825,0.0044921,0.0066865,2
0.068967,0.048039,0.049573,0.065186,0.078802,0.040691,0.06201,0.086732,0.032551,0.024753,0.014284,0.012054,0.017359,0.017034,0.024602,0.029198,0.016743,0.011084,0.009694,0.006808,0.0089353,0.0076551,0.0094415,0.029441,0.010204,0.0041205,0.016152,0.031902,0.016188,0.00829,0.017902,0.017447,0.0094687,0.0080809,0.0094435,0.014422,0.03632,0.0077118,0.010065,0.010647,2
0.070352,0.05018,0.052677,0.056974,0.062294,0.040759,0.061199,0.10557,0.037291,0.020575,0.019164,0.026104,0.021026,0.015468,0.030828,0.039259,0.023215,0.019833,0.014183,0.0097112,0.012115,0.011776,0.015641,0.043705,0.004532,0.0038342,0.010112,0.0090915,0.004785,0.0047745,0.0081293,0.013973,0.005314,0.0059368,0.0092175,0.012067,0.024368,0.0087404,0.0066006,0.008629,2
0.065981,0.055008,0.055475,0.058572,0.076873,0.050799,0.060534,0.076758,0.023269,0.020638,0.015827,0.013751,0.014488,0.016734,0.02417,0.021367,0.027828,0.022671,0.014369,0.0097272,0.015465,0.017677,0.016785,0.029467,0.0050262,0.0032082,0.01453,0.020429,0.012,0.0064106,0.010654,0.014716,0.0098585,0.0084907,0.010749,0.014665,0.034919,0.0099775,0.0089251,0.011209,2
0.072414,0.050626,0.051701,0.058861,0.077348,0.044945,0.05696,0.087144,0.032111,0.020074,0.015212,0.01597,0.015928,0.015324,0.024942,0.027501,0.029115,0.022996,0.017762,0.014372,0.018619,0.018467,0.019543,0.037431,0.0044615,0.002388,0.0086897,0.018205,0.00731,0.003485,0.005894,0.012218,0.0067264,0.0051687,0.010038,0.010314,0.035492,0.0076684,0.0065813,0.0099944,2
